image,mode,class,alias,prompt_text,threshold_box,threshold_text,n_detections,max_score,first_box_x1y1x2y2,hit
frame_0000.png,production,trailer,ALL_GROUP,utility trailer. open trailer. vehicle trailer. covered trailer.,0.18,0.18,7,0.3464,"[1.5870630741119385, 625.0818481445312, 294.8757019042969, 989.4237670898438]",1
frame_0000.png,production,electric utility vehicle+electric wheelchair+electric scooter,ALL_GROUP,electric utility vehicle. small electric cart. golf cart. white utility vehicle. powered mobility scooter. motorized wheelchair. mobility chair. electric wheelchair. two-wheeled scooter. stand-up scooter. electric kick scooter. kick scooter.,0.2,0.2,5,0.4277,"[255.4156036376953, 813.6788330078125, 498.4117126464844, 984.4366455078125]",1
frame_0000.png,production,trolley,ALL_GROUP,trolley. hand cart. utility cart. push cart.,0.22,0.22,0,0.0,,0
frame_0000.png,production,pair of ramps+basketball,ALL_GROUP,metal ramps on ground. two metal ramps. pair of ramps. vehicle loading ramp. round orange ball. rubber ball on ground. sports ball. basketball.,0.18,0.18,15,0.4721,"[1146.7415771484375, 1647.63037109375, 1695.9222412109375, 1851.4898681640625]",1
frame_0000.png,production,portable power station+umbrella,ALL_GROUP,portable power station. large power bank. battery box. power generator box. folded umbrella. open umbrella. shade umbrella. umbrella.,0.2,0.2,0,0.0,,0
frame_0000.png,production,rectangular table,ALL_GROUP,rectangular table. outdoor table. picnic table. folding table.,0.24,0.24,1,0.2688,"[817.8418579101562, 965.9842529296875, 929.3626708984375, 1004.9063720703125]",1
frame_0000.png,production,cardboard box,ALL_GROUP,cardboard box. brown cardboard box. shipping box.,0.26,0.26,3,0.3996,"[2514.485107421875, 985.6062622070312, 2695.377685546875, 1183.694580078125]",1
frame_0000.png,production,chair,ALL_GROUP,chair. folding chair. outdoor chair. plastic chair.,0.3,0.3,0,0.0,,0
frame_0000.png,production,traffic cone,ALL_GROUP,traffic cone. road cone. safety cone. orange cone.,0.22,0.22,0,0.0,,0
frame_0000.png,production,prohibition sign,ALL_GROUP,red sign on ground. red circular sign. prohibition sign. red prohibition sign.,0.2,0.2,5,0.3483,"[1146.2860107421875, 1648.163818359375, 1697.3614501953125, 1852.275146484375]",1
frame_0000.png,extras,cardboard_box,cardboard box,cardboard box.,0.2,0.2,3,0.367,"[2515.540771484375, 987.8855590820312, 2695.315185546875, 1183.6744384765625]",1
frame_0000.png,extras,cardboard_box,brown cardboard box,brown cardboard box.,0.2,0.2,3,0.387,"[2512.451416015625, 982.2987060546875, 2875.014892578125, 1218.6552734375]",1
frame_0000.png,extras,cardboard_box,shipping box,shipping box.,0.2,0.2,3,0.4308,"[260.14947509765625, 817.8695068359375, 493.7498779296875, 980.7703247070312]",1
frame_0000.png,extras,cardboard_box,small box,small box.,0.2,0.2,3,0.3321,"[259.6859130859375, 816.3311157226562, 494.3509521484375, 978.1395263671875]",1
frame_0000.png,extras,cardboard_box,package box,package box.,0.2,0.2,0,0.0,,0
frame_0000.png,extras,cardboard_box,stacked box,stacked box.,0.2,0.2,5,0.3318,"[1.9022870063781738, 623.9852294921875, 294.94403076171875, 977.7957153320312]",1
frame_0000.png,extras,cardboard_box,outdoor cardboard box,outdoor cardboard box.,0.2,0.2,4,0.3452,"[259.083740234375, 815.9190063476562, 495.7406005859375, 979.8707885742188]",1
frame_0000.png,extras,chair,chair,chair.,0.2,0.2,3,0.2371,"[296.543701171875, 932.7853393554688, 326.9633483886719, 988.8728637695312]",1
frame_0000.png,extras,chair,armless chair,armless chair.,0.2,0.2,4,0.3327,"[815.1842651367188, 914.737548828125, 934.7359619140625, 1007.3995971679688]",1
frame_0000.png,extras,chair,outdoor chair,outdoor chair.,0.2,0.2,6,0.2905,"[816.9986572265625, 899.8118896484375, 933.0401611328125, 1004.5723266601562]",1
frame_0000.png,extras,chair,plastic chair,plastic chair.,0.2,0.2,2,0.2652,"[294.202880859375, 928.120361328125, 335.79931640625, 993.3712158203125]",1
frame_0000.png,extras,chair,folding chair,folding chair.,0.2,0.2,4,0.3189,"[2259.755126953125, 1672.429931640625, 2878.696044921875, 1853.193603515625]",1
frame_0000.png,extras,chair,metal chair,metal chair.,0.2,0.2,6,0.3557,"[815.134033203125, 905.4203491210938, 934.2708129882812, 1005.948486328125]",1
frame_0000.png,extras,electric_utility_vehicle,electric utility vehicle,electric utility vehicle.,0.2,0.2,6,0.5166,"[0.9770643711090088, 624.0089111328125, 293.4978332519531, 992.2178955078125]",1
frame_0000.png,extras,electric_utility_vehicle,small electric cart,small electric cart.,0.2,0.2,6,0.3808,"[488.4289855957031, 919.0093383789062, 588.6649780273438, 996.61279296875]",1
frame_0000.png,extras,electric_utility_vehicle,utility vehicle,utility vehicle.,0.2,0.2,9,0.4753,"[0.7810485363006592, 624.0682373046875, 294.1768798828125, 992.069091796875]",1
frame_0000.png,extras,electric_utility_vehicle,golf cart,golf cart.,0.2,0.2,0,0.0,,0
frame_0000.png,extras,electric_utility_vehicle,electric cart,electric cart.,0.2,0.2,5,0.338,"[489.9534912109375, 921.1060180664062, 587.1107177734375, 994.2489624023438]",1
frame_0000.png,extras,electric_utility_vehicle,small white utility vehicle,small white utility vehicle.,0.2,0.2,3,0.498,"[254.8084259033203, 814.5789794921875, 498.30206298828125, 987.284423828125]",1
frame_0000.png,extras,electric_utility_vehicle,white utility cart,white utility cart.,0.2,0.2,1,0.5908,"[256.795166015625, 814.4722290039062, 495.9944763183594, 987.5739135742188]",1
frame_0000.png,extras,portable_power_station,portable power station,portable power station.,0.2,0.2,3,0.4402,"[2.040538787841797, 622.274658203125, 296.4627990722656, 987.2631225585938]",1
frame_0000.png,extras,portable_power_station,large power bank,large power bank.,0.2,0.2,4,0.513,"[2.3949122428894043, 618.7937622070312, 302.02288818359375, 986.9761962890625]",1
frame_0000.png,extras,portable_power_station,battery box,battery box.,0.2,0.2,0,0.0,,0
frame_0000.png,extras,portable_power_station,power generator box,power generator box.,0.2,0.2,0,0.0,,0
frame_0000.png,extras,portable_power_station,portable battery,portable battery.,0.2,0.2,2,0.3186,"[259.7870788574219, 816.863037109375, 494.408447265625, 981.626220703125]",1
frame_0000.png,extras,portable_power_station,power station,power station.,0.2,0.2,5,0.4878,"[1.2468838691711426, 622.921630859375, 296.5857849121094, 986.2719116210938]",1
frame_0000.png,extras,portable_power_station,large battery pack,large battery pack.,0.2,0.2,3,0.465,"[2.5943613052368164, 622.4625854492188, 294.7550048828125, 986.2865600585938]",1
frame_0000.png,extras,rectangular_table,rectangular table,rectangular table.,0.2,0.2,7,0.3465,"[816.9173583984375, 966.4144897460938, 929.9441528320312, 1005.4627685546875]",1
frame_0000.png,extras,rectangular_table,outdoor table,outdoor table.,0.2,0.2,6,0.3464,"[818.120849609375, 966.45361328125, 929.0704345703125, 1004.699462890625]",1
frame_0000.png,extras,rectangular_table,long rectangular table,long rectangular table.,0.2,0.2,3,0.5353,"[6.156291961669922, 975.902587890625, 2874.008544921875, 1849.5540771484375]",1
frame_0000.png,extras,rectangular_table,picnic table,picnic table.,0.2,0.2,3,0.3494,"[817.5787353515625, 964.5107421875, 929.2963256835938, 1005.0641479492188]",1
frame_0000.png,extras,rectangular_table,folding table,folding table.,0.2,0.2,6,0.2879,"[818.7482299804688, 968.85693359375, 928.5604858398438, 1003.7591552734375]",1
frame_0000.png,extras,rectangular_table,work table,work table.,0.2,0.2,1,0.2899,"[817.7307739257812, 965.19921875, 929.2872924804688, 1005.0887451171875]",1
frame_0000.png,extras,rectangular_table,outdoor wooden table,outdoor wooden table.,0.2,0.2,6,0.3779,"[816.4281005859375, 963.1779174804688, 930.9662475585938, 1005.4710083007812]",1
frame_0000.png,extras,traffic_cone,traffic cone,traffic cone.,0.2,0.2,3,0.2689,"[411.32012939453125, 923.8902587890625, 439.8835754394531, 1000.5198974609375]",1
frame_0000.png,extras,traffic_cone,road cone,road cone.,0.2,0.2,3,0.2699,"[407.08697509765625, 919.9072265625, 442.9578552246094, 1003.302490234375]",1
frame_0000.png,extras,traffic_cone,safety cone,safety cone.,0.2,0.2,4,0.3027,"[1156.0927734375, 1660.6416015625, 1693.7457275390625, 1855.4339599609375]",1
frame_0000.png,extras,traffic_cone,orange cone,orange cone.,0.2,0.2,2,0.2763,"[406.8381042480469, 921.9501953125, 441.3157653808594, 1002.8076782226562]",1
frame_0000.png,extras,traffic_cone,construction cone,construction cone.,0.2,0.2,4,0.3202,"[1155.1270751953125, 1659.7742919921875, 1694.172119140625, 1854.6903076171875]",1
frame_0000.png,extras,traffic_cone,orange traffic cone,orange traffic cone.,0.2,0.2,2,0.3428,"[405.44549560546875, 920.9913330078125, 442.7320861816406, 1003.441162109375]",1
frame_0000.png,extras,trolley,trolley,trolley.,0.2,0.2,8,0.3528,"[817.966552734375, 905.9016723632812, 930.5851440429688, 1003.626220703125]",1
frame_0000.png,extras,trolley,hand cart,hand cart.,0.2,0.2,0,0.0,,0
frame_0000.png,extras,trolley,hand truck,hand truck.,0.2,0.2,4,0.4837,"[0.9766459465026855, 627.372802734375, 292.2358093261719, 991.3406372070312]",1
frame_0000.png,extras,trolley,luggage cart,luggage cart.,0.2,0.2,5,0.3006,"[493.4971008300781, 925.1245727539062, 585.6107788085938, 993.7249755859375]",1
frame_0000.png,extras,trolley,flatbed cart,flatbed cart.,0.2,0.2,6,0.3075,"[815.1209106445312, 906.05029296875, 933.3128662109375, 1005.1752319335938]",1
frame_0000.png,extras,trolley,push cart,push cart.,0.2,0.2,6,0.3532,"[167.68121337890625, 914.8680419921875, 272.3013610839844, 998.5419311523438]",1
frame_0000.png,extras,trolley,utility cart,utility cart.,0.2,0.2,6,0.3249,"[814.9492797851562, 900.8929443359375, 933.3677978515625, 1005.4471435546875]",1
frame_0000.png,extras,trolley,metal trolley,metal trolley.,0.2,0.2,3,0.3768,"[813.3895263671875, 898.0755004882812, 934.1854248046875, 1006.3133544921875]",1
frame_0001.png,production,trailer,ALL_GROUP,utility trailer. open trailer. vehicle trailer. covered trailer.,0.18,0.18,6,0.346,"[1.392195224761963, 626.9950561523438, 296.562744140625, 989.8936157226562]",1
frame_0001.png,production,electric utility vehicle+electric wheelchair+electric scooter,ALL_GROUP,electric utility vehicle. small electric cart. golf cart. white utility vehicle. powered mobility scooter. motorized wheelchair. mobility chair. electric wheelchair. two-wheeled scooter. stand-up scooter. electric kick scooter. kick scooter.,0.2,0.2,4,0.3864,"[255.76846313476562, 813.794921875, 499.0715026855469, 984.5927124023438]",1
frame_0001.png,production,trolley,ALL_GROUP,trolley. hand cart. utility cart. push cart.,0.22,0.22,0,0.0,,0
frame_0001.png,production,pair of ramps+basketball,ALL_GROUP,metal ramps on ground. two metal ramps. pair of ramps. vehicle loading ramp. round orange ball. rubber ball on ground. sports ball. basketball.,0.18,0.18,17,0.476,"[1147.2349853515625, 1647.5784912109375, 1694.775390625, 1851.5540771484375]",1
frame_0001.png,production,portable power station+umbrella,ALL_GROUP,portable power station. large power bank. battery box. power generator box. folded umbrella. open umbrella. shade umbrella. umbrella.,0.2,0.2,0,0.0,,0
frame_0001.png,production,rectangular table,ALL_GROUP,rectangular table. outdoor table. picnic table. folding table.,0.24,0.24,1,0.2669,"[820.2977294921875, 966.4096069335938, 928.7593994140625, 1004.715087890625]",1
frame_0001.png,production,cardboard box,ALL_GROUP,cardboard box. brown cardboard box. shipping box.,0.26,0.26,2,0.4001,"[2514.529541015625, 985.5409545898438, 2696.284912109375, 1183.640380859375]",1
frame_0001.png,production,chair,ALL_GROUP,chair. folding chair. outdoor chair. plastic chair.,0.3,0.3,0,0.0,,0
frame_0001.png,production,traffic cone,ALL_GROUP,traffic cone. road cone. safety cone. orange cone.,0.22,0.22,0,0.0,,0
frame_0001.png,production,prohibition sign,ALL_GROUP,red sign on ground. red circular sign. prohibition sign. red prohibition sign.,0.2,0.2,6,0.3649,"[1146.2347412109375, 1647.4781494140625, 1696.7906494140625, 1852.153564453125]",1
frame_0001.png,extras,cardboard_box,cardboard box,cardboard box.,0.2,0.2,3,0.3767,"[2515.60693359375, 987.85791015625, 2696.23681640625, 1183.6080322265625]",1
frame_0001.png,extras,cardboard_box,brown cardboard box,brown cardboard box.,0.2,0.2,3,0.3886,"[2513.26416015625, 985.1882934570312, 2696.49853515625, 1184.935791015625]",1
frame_0001.png,extras,cardboard_box,shipping box,shipping box.,0.2,0.2,3,0.4243,"[260.050048828125, 817.7646484375, 493.90631103515625, 981.3560791015625]",1
frame_0001.png,extras,cardboard_box,small box,small box.,0.2,0.2,3,0.3601,"[2514.84765625, 986.6170043945312, 2696.10595703125, 1181.958984375]",1
frame_0001.png,extras,cardboard_box,package box,package box.,0.2,0.2,0,0.0,,0
frame_0001.png,extras,cardboard_box,stacked box,stacked box.,0.2,0.2,6,0.3256,"[1.7882931232452393, 624.9266967773438, 297.09716796875, 978.1255493164062]",1
frame_0001.png,extras,cardboard_box,outdoor cardboard box,outdoor cardboard box.,0.2,0.2,4,0.3488,"[2513.423583984375, 985.4988403320312, 2697.01025390625, 1185.1846923828125]",1
frame_0001.png,extras,chair,chair,chair.,0.2,0.2,1,0.2785,"[821.5293579101562, 936.055419921875, 929.4853515625, 1002.3045654296875]",1
frame_0001.png,extras,chair,armless chair,armless chair.,0.2,0.2,3,0.4165,"[819.9337158203125, 928.7198486328125, 934.2686157226562, 1005.8124389648438]",1
frame_0001.png,extras,chair,outdoor chair,outdoor chair.,0.2,0.2,5,0.3699,"[821.664306640625, 931.4013061523438, 933.0001220703125, 1005.0336303710938]",1
frame_0001.png,extras,chair,plastic chair,plastic chair.,0.2,0.2,3,0.2489,"[824.3529663085938, 932.6942138671875, 931.6246337890625, 1004.6569213867188]",1
frame_0001.png,extras,chair,folding chair,folding chair.,0.2,0.2,3,0.3044,"[2262.0634765625, 1672.1583251953125, 2878.593505859375, 1853.17333984375]",1
frame_0001.png,extras,chair,metal chair,metal chair.,0.2,0.2,4,0.5068,"[819.99560546875, 930.97802734375, 934.0153198242188, 1005.9540405273438]",1
frame_0001.png,extras,electric_utility_vehicle,electric utility vehicle,electric utility vehicle.,0.2,0.2,5,0.5102,"[258.2933349609375, 816.0772705078125, 495.9383544921875, 985.9965209960938]",1
frame_0001.png,extras,electric_utility_vehicle,small electric cart,small electric cart.,0.2,0.2,6,0.387,"[162.7288360595703, 909.2973022460938, 276.7054443359375, 1001.3544921875]",1
frame_0001.png,extras,electric_utility_vehicle,utility vehicle,utility vehicle.,0.2,0.2,7,0.4867,"[0.9355974197387695, 625.2095336914062, 296.4147644042969, 992.8861694335938]",1
frame_0001.png,extras,electric_utility_vehicle,golf cart,golf cart.,0.2,0.2,0,0.0,,0
frame_0001.png,extras,electric_utility_vehicle,electric cart,electric cart.,0.2,0.2,5,0.3086,"[488.7794189453125, 923.197265625, 585.8992309570312, 994.1768798828125]",1
frame_0001.png,extras,electric_utility_vehicle,small white utility vehicle,small white utility vehicle.,0.2,0.2,3,0.5094,"[255.4110565185547, 814.5240478515625, 498.8397521972656, 987.6815185546875]",1
frame_0001.png,extras,electric_utility_vehicle,white utility cart,white utility cart.,0.2,0.2,1,0.6147,"[256.73297119140625, 814.6897583007812, 496.42950439453125, 988.1870727539062]",1
frame_0001.png,extras,portable_power_station,portable power station,portable power station.,0.2,0.2,3,0.3908,"[1.966230869293213, 623.4149169921875, 298.47430419921875, 987.8248901367188]",1
frame_0001.png,extras,portable_power_station,large power bank,large power bank.,0.2,0.2,4,0.5095,"[2.2324025630950928, 620.139404296875, 302.9371032714844, 987.1138916015625]",1
frame_0001.png,extras,portable_power_station,battery box,battery box.,0.2,0.2,0,0.0,,0
frame_0001.png,extras,portable_power_station,power generator box,power generator box.,0.2,0.2,0,0.0,,0
frame_0001.png,extras,portable_power_station,portable battery,portable battery.,0.2,0.2,2,0.3144,"[259.6128845214844, 816.8502197265625, 494.6170654296875, 982.1561889648438]",1
frame_0001.png,extras,portable_power_station,power station,power station.,0.2,0.2,4,0.4662,"[1.2494909763336182, 623.802978515625, 298.1134948730469, 986.5751342773438]",1
frame_0001.png,extras,portable_power_station,large battery pack,large battery pack.,0.2,0.2,2,0.4537,"[2.621290683746338, 623.6658935546875, 296.6958923339844, 986.4671020507812]",1
frame_0001.png,extras,rectangular_table,rectangular table,rectangular table.,0.2,0.2,5,0.4127,"[818.91650390625, 966.2337646484375, 929.7725219726562, 1005.6807250976562]",1
frame_0001.png,extras,rectangular_table,outdoor table,outdoor table.,0.2,0.2,5,0.3737,"[819.9154052734375, 967.0662841796875, 929.1353149414062, 1004.840087890625]",1
frame_0001.png,extras,rectangular_table,long rectangular table,long rectangular table.,0.2,0.2,3,0.5433,"[6.359539031982422, 975.738525390625, 2873.8427734375, 1849.3785400390625]",1
frame_0001.png,extras,rectangular_table,picnic table,picnic table.,0.2,0.2,4,0.356,"[820.1409912109375, 965.5331420898438, 929.2575073242188, 1005.0490112304688]",1
frame_0001.png,extras,rectangular_table,folding table,folding table.,0.2,0.2,4,0.3021,"[819.9952392578125, 969.5337524414062, 928.1690063476562, 1004.1472778320312]",1
frame_0001.png,extras,rectangular_table,work table,work table.,0.2,0.2,2,0.3175,"[819.9966430664062, 965.9752197265625, 929.2101440429688, 1005.3033447265625]",1
frame_0001.png,extras,rectangular_table,outdoor wooden table,outdoor wooden table.,0.2,0.2,4,0.4061,"[817.6940307617188, 935.3299560546875, 934.0725708007812, 1005.0462646484375]",1
frame_0001.png,extras,traffic_cone,traffic cone,traffic cone.,0.2,0.2,3,0.2584,"[411.48248291015625, 924.700927734375, 437.5666809082031, 1000.3720092773438]",1
frame_0001.png,extras,traffic_cone,road cone,road cone.,0.2,0.2,2,0.2529,"[1155.8162841796875, 1659.6837158203125, 1693.146240234375, 1854.506103515625]",1
frame_0001.png,extras,traffic_cone,safety cone,safety cone.,0.2,0.2,3,0.3114,"[1156.47998046875, 1660.7835693359375, 1692.83251953125, 1854.84326171875]",1
frame_0001.png,extras,traffic_cone,orange cone,orange cone.,0.2,0.2,2,0.285,"[406.7664794921875, 922.8106689453125, 441.4730529785156, 1002.760009765625]",1
frame_0001.png,extras,traffic_cone,construction cone,construction cone.,0.2,0.2,3,0.3263,"[1155.3306884765625, 1659.7054443359375, 1693.6439208984375, 1854.5167236328125]",1
frame_0001.png,extras,traffic_cone,orange traffic cone,orange traffic cone.,0.2,0.2,2,0.3565,"[405.52935791015625, 921.4771118164062, 442.8977355957031, 1003.4930419921875]",1
frame_0001.png,extras,trolley,trolley,trolley.,0.2,0.2,4,0.3531,"[820.5965576171875, 934.7841186523438, 929.8595581054688, 1003.2656860351562]",1
frame_0001.png,extras,trolley,hand cart,hand cart.,0.2,0.2,0,0.0,,0
frame_0001.png,extras,trolley,hand truck,hand truck.,0.2,0.2,3,0.4797,"[1.0149049758911133, 627.7982177734375, 294.6581726074219, 991.9301147460938]",1
frame_0001.png,extras,trolley,luggage cart,luggage cart.,0.2,0.2,1,0.2063,"[491.6356201171875, 927.6076049804688, 584.7196044921875, 993.7908325195312]",1
frame_0001.png,extras,trolley,flatbed cart,flatbed cart.,0.2,0.2,6,0.3614,"[819.188232421875, 932.22314453125, 933.3482055664062, 1004.9224243164062]",1
frame_0001.png,extras,trolley,push cart,push cart.,0.2,0.2,5,0.3122,"[493.7366027832031, 927.2705078125, 584.7952270507812, 993.767333984375]",1
frame_0001.png,extras,trolley,utility cart,utility cart.,0.2,0.2,6,0.3129,"[816.7789306640625, 898.7798461914062, 933.629150390625, 1005.0682373046875]",1
frame_0001.png,extras,trolley,metal trolley,metal trolley.,0.2,0.2,3,0.3389,"[817.406494140625, 899.1436767578125, 934.7484130859375, 1006.1873779296875]",1
frame_0002.png,production,trailer,ALL_GROUP,utility trailer. open trailer. vehicle trailer. covered trailer.,0.18,0.18,7,0.3219,"[1.4523303508758545, 627.0111694335938, 294.8518371582031, 990.5625]",1
frame_0002.png,production,electric utility vehicle+electric wheelchair+electric scooter,ALL_GROUP,electric utility vehicle. small electric cart. golf cart. white utility vehicle. powered mobility scooter. motorized wheelchair. mobility chair. electric wheelchair. two-wheeled scooter. stand-up scooter. electric kick scooter. kick scooter.,0.2,0.2,4,0.368,"[255.87754821777344, 814.0675659179688, 499.2956237792969, 983.7521362304688]",1
frame_0002.png,production,trolley,ALL_GROUP,trolley. hand cart. utility cart. push cart.,0.22,0.22,0,0.0,,0
frame_0002.png,production,pair of ramps+basketball,ALL_GROUP,metal ramps on ground. two metal ramps. pair of ramps. vehicle loading ramp. round orange ball. rubber ball on ground. sports ball. basketball.,0.18,0.18,14,0.4827,"[1146.9525146484375, 1647.086181640625, 1694.918701171875, 1851.467529296875]",1
frame_0002.png,production,portable power station+umbrella,ALL_GROUP,portable power station. large power bank. battery box. power generator box. folded umbrella. open umbrella. shade umbrella. umbrella.,0.2,0.2,0,0.0,,0
frame_0002.png,production,rectangular table,ALL_GROUP,rectangular table. outdoor table. picnic table. folding table.,0.24,0.24,1,0.2874,"[819.6047973632812, 965.1912231445312, 929.4515991210938, 1005.363037109375]",1
frame_0002.png,production,cardboard box,ALL_GROUP,cardboard box. brown cardboard box. shipping box.,0.26,0.26,2,0.3977,"[2514.213134765625, 985.4287719726562, 2695.439453125, 1183.7347412109375]",1
frame_0002.png,production,chair,ALL_GROUP,chair. folding chair. outdoor chair. plastic chair.,0.3,0.3,0,0.0,,0
frame_0002.png,production,traffic cone,ALL_GROUP,traffic cone. road cone. safety cone. orange cone.,0.22,0.22,0,0.0,,0
frame_0002.png,production,prohibition sign,ALL_GROUP,red sign on ground. red circular sign. prohibition sign. red prohibition sign.,0.2,0.2,5,0.3535,"[1146.06494140625, 1647.0284423828125, 1696.7386474609375, 1852.1636962890625]",1
frame_0002.png,extras,cardboard_box,cardboard box,cardboard box.,0.2,0.2,3,0.3739,"[2693.93798828125, 993.33154296875, 2877.576904296875, 1216.9776611328125]",1
frame_0002.png,extras,cardboard_box,brown cardboard box,brown cardboard box.,0.2,0.2,3,0.3908,"[2692.58203125, 991.867919921875, 2876.392578125, 1217.4111328125]",1
frame_0002.png,extras,cardboard_box,shipping box,shipping box.,0.2,0.2,4,0.403,"[260.5694580078125, 818.0380859375, 494.0155334472656, 980.9423217773438]",1
frame_0002.png,extras,cardboard_box,small box,small box.,0.2,0.2,4,0.344,"[2514.830078125, 986.7074584960938, 2695.5078125, 1182.0518798828125]",1
frame_0002.png,extras,cardboard_box,package box,package box.,0.2,0.2,0,0.0,,0
frame_0002.png,extras,cardboard_box,stacked box,stacked box.,0.2,0.2,6,0.3296,"[1.6168463230133057, 624.2940673828125, 295.27349853515625, 980.0989379882812]",1
frame_0002.png,extras,cardboard_box,outdoor cardboard box,outdoor cardboard box.,0.2,0.2,6,0.3487,"[2513.26806640625, 985.7249755859375, 2696.21923828125, 1185.05712890625]",1
frame_0002.png,extras,chair,chair,chair.,0.2,0.2,3,0.2447,"[175.9219512939453, 921.7769775390625, 268.5215759277344, 996.0418701171875]",1
frame_0002.png,extras,chair,armless chair,armless chair.,0.2,0.2,3,0.374,"[818.998291015625, 930.0462036132812, 934.1826171875, 1006.2075805664062]",1
frame_0002.png,extras,chair,outdoor chair,outdoor chair.,0.2,0.2,6,0.3311,"[174.69195556640625, 917.646484375, 271.60491943359375, 998.68896484375]",1
frame_0002.png,extras,chair,plastic chair,plastic chair.,0.2,0.2,3,0.2455,"[294.06884765625, 928.6619262695312, 334.3068542480469, 992.6658935546875]",1
frame_0002.png,extras,chair,folding chair,folding chair.,0.2,0.2,4,0.3021,"[2260.14453125, 1672.107666015625, 2878.58935546875, 1853.26171875]",1
frame_0002.png,extras,chair,metal chair,metal chair.,0.2,0.2,6,0.4371,"[819.232666015625, 932.9513549804688, 933.8408203125, 1006.524658203125]",1
frame_0002.png,extras,electric_utility_vehicle,electric utility vehicle,electric utility vehicle.,0.2,0.2,5,0.4897,"[258.16473388671875, 816.2188110351562, 495.930908203125, 985.20458984375]",1
frame_0002.png,extras,electric_utility_vehicle,small electric cart,small electric cart.,0.2,0.2,5,0.412,"[163.67205810546875, 910.1322631835938, 276.04888916015625, 1001.62841796875]",1
frame_0002.png,extras,electric_utility_vehicle,utility vehicle,utility vehicle.,0.2,0.2,9,0.4647,"[257.9218444824219, 816.4886474609375, 495.8834533691406, 984.8826293945312]",1
frame_0002.png,extras,electric_utility_vehicle,golf cart,golf cart.,0.2,0.2,0,0.0,,0
frame_0002.png,extras,electric_utility_vehicle,electric cart,electric cart.,0.2,0.2,5,0.311,"[489.001708984375, 923.8485717773438, 585.1331176757812, 994.1726684570312]",1
frame_0002.png,extras,electric_utility_vehicle,small white utility vehicle,small white utility vehicle.,0.2,0.2,2,0.4885,"[255.1857452392578, 814.6631469726562, 499.0400085449219, 987.0884399414062]",1
frame_0002.png,extras,electric_utility_vehicle,white utility cart,white utility cart.,0.2,0.2,2,0.5794,"[256.84271240234375, 814.7778930664062, 496.64892578125, 987.4967041015625]",1
frame_0002.png,extras,portable_power_station,portable power station,portable power station.,0.2,0.2,3,0.3897,"[1.9279932975769043, 624.958251953125, 296.0857849121094, 987.2977294921875]",1
frame_0002.png,extras,portable_power_station,large power bank,large power bank.,0.2,0.2,4,0.5172,"[2.171248197555542, 620.7422485351562, 301.6768493652344, 986.9852294921875]",1
frame_0002.png,extras,portable_power_station,battery box,battery box.,0.2,0.2,0,0.0,,0
frame_0002.png,extras,portable_power_station,power generator box,power generator box.,0.2,0.2,0,0.0,,0
frame_0002.png,extras,portable_power_station,portable battery,portable battery.,0.2,0.2,2,0.3088,"[1.3794493675231934, 625.5796508789062, 290.86376953125, 986.7803344726562]",1
frame_0002.png,extras,portable_power_station,power station,power station.,0.2,0.2,4,0.4653,"[1.204848289489746, 624.7799682617188, 296.4017333984375, 986.4214477539062]",1
frame_0002.png,extras,portable_power_station,large battery pack,large battery pack.,0.2,0.2,2,0.5125,"[2.6977550983428955, 625.6412353515625, 292.87762451171875, 985.8502807617188]",1
frame_0002.png,extras,rectangular_table,rectangular table,rectangular table.,0.2,0.2,5,0.4278,"[818.3548583984375, 966.2142944335938, 930.0303344726562, 1006.0155639648438]",1
frame_0002.png,extras,rectangular_table,outdoor table,outdoor table.,0.2,0.2,4,0.4158,"[819.1395874023438, 966.0048217773438, 929.4588012695312, 1005.4505004882812]",1
frame_0002.png,extras,rectangular_table,long rectangular table,long rectangular table.,0.2,0.2,4,0.5267,"[6.269931793212891, 975.4083862304688, 2873.959716796875, 1849.5230712890625]",1
frame_0002.png,extras,rectangular_table,picnic table,picnic table.,0.2,0.2,4,0.4098,"[819.2044677734375, 964.3017578125, 929.5846557617188, 1005.4662475585938]",1
frame_0002.png,extras,rectangular_table,folding table,folding table.,0.2,0.2,4,0.3418,"[819.65380859375, 968.1251220703125, 928.7385864257812, 1004.5758666992188]",1
frame_0002.png,extras,rectangular_table,work table,work table.,0.2,0.2,3,0.3462,"[819.3157348632812, 964.9799194335938, 929.6812744140625, 1005.7528076171875]",1
frame_0002.png,extras,rectangular_table,outdoor wooden table,outdoor wooden table.,0.2,0.2,5,0.4411,"[817.9264526367188, 962.7349853515625, 930.9193115234375, 1006.2199096679688]",1
frame_0002.png,extras,traffic_cone,traffic cone,traffic cone.,0.2,0.2,3,0.2595,"[412.2342529296875, 925.682861328125, 438.3049621582031, 1000.7175903320312]",1
frame_0002.png,extras,traffic_cone,road cone,road cone.,0.2,0.2,3,0.2612,"[1155.63671875, 1659.013671875, 1693.321533203125, 1854.6224365234375]",1
frame_0002.png,extras,traffic_cone,safety cone,safety cone.,0.2,0.2,3,0.3086,"[1156.33349609375, 1660.2208251953125, 1693.00634765625, 1855.0089111328125]",1
frame_0002.png,extras,traffic_cone,orange cone,orange cone.,0.2,0.2,2,0.2855,"[407.18292236328125, 923.8988647460938, 441.23333740234375, 1002.9649047851562]",1
